topic 0,topic 1,topic 2,topic 3,topic 4,topic 5,topic 6,topic 7,topic 8,topic 9
0.00133368632869,0.0550962843074,0.00133358606229,0.437063719834,0.111079131335,0.00133360889998,0.387932762829,0.00133376627678,0.0013336606213,0.00133368916026
0.00033793569586,0.000337914829614,0.0521456759848,0.135182781116,0.321765250269,0.000337926362819,0.488010114748,0.000337936471988,0.000337928791946,0.000337925078177
0.000143504253777,0.399612674488,0.112809046786,0.000143502650742,0.00014350012339,0.00014351223699,0.00014351028998,0.00836021799031,0.000143512118072,0.477211874635
0.000495131907688,0.000495125721152,0.000495162653389,0.000495155808944,0.000495147926827,0.408263835654,0.0216928959629,0.000495164459657,0.566580736331,0.000495153208631
0.000361085785273,0.000361082444362,0.000361087588478,0.000361105625919,0.00174570185585,0.000361100330207,0.875549520434,0.000361094731049,0.000361074228897,0.120033240017
0.141819035841,0.0518789914243,0.304501243691,0.000675848781667,0.114123777304,0.00771045077689,0.316691677503,0.0489155652178,0.000675824892004,0.000675850481947
0.128421063071,0.00526536075267,0.0872536334599,0.189390024206,0.0155255494274,0.00539179121607,0.100024432985,0.198744493681,0.0274648959183,0.242130229116
0.00200051885197,0.00200017382607,0.790616080451,0.151848626309,0.00200034791338,0.00200053504068,0.0435662828996,0.00200036327048,0.00200058420069,0.00200081977848
0.987443934531,0.000561871318552,0.00804902498607,0.000561945637838,0.000561868588167,0.000561866533958,0.000561885051416,0.000562004744208,0.000561890745213,0.000561910092693
0.371358281778,0.000450534418282,0.347897124903,0.000450578387546,0.000450528627839,0.000450600664355,0.000450618551856,0.146263823792,0.000450553562137,0.131689198485
0.158944977895,0.000154605298699,0.000154602327181,0.000154604105655,0.00015459030638,0.00015459790615,0.421556046895,0.000154606065683,0.402032294722,0.0134316571388
0.00120512599132,0.00120508397422,0.00120500443051,0.00120511649459,0.0939631025772,0.00120507957801,0.00120514517724,0.58394536153,0.313930909091,0.00120510980003
0.00500187006378,0.00500153866059,0.00500114255382,0.00500117661093,0.00500110563476,0.00500106044981,0.00500126989164,0.842964569277,0.00500113264841,0.117151337417
0.282903878916,0.00067580854757,0.0615585734557,0.000675854573487,0.000675887241846,0.000675831257283,0.208142802328,0.000675885159533,0.443307780506,0.000675874003279
0.0459988688746,0.1464992653,0.112168895804,0.137350384355,0.0180352138084,0.000521003727127,0.261469565329,0.196406628939,0.000520980130902,0.0849154687875
0.459435161798,0.000561955921036,0.000561964892045,0.107902579123,0.00056189255694,0.000561928215381,0.415089130176,0.013395110443,0.000561928081552,0.000561921100634
0.00102059679704,0.00102055934886,0.00102061389624,0.00102058328146,0.00102058768478,0.00102057516456,0.62768622659,0.00102063341376,0.00102063223324,0.364149336242
0.00050513413762,0.000505155059019,0.000505207054122,0.647064245064,0.000505125593644,0.000505206766965,0.000505159126237,0.349185825387,0.000505191689106,0.000505167070391
0.00200041973519,0.00200031660555,0.00200058772471,0.00200038966348,0.00200038356199,0.00200045991921,0.828751000263,0.155232920264,0.00200048212077,0.00200038681886
0.47875013729,0.0155405039127,0.000724858868225,0.0290008851749,0.0287873392376,0.000724858683795,0.200350200852,0.123718320965,0.125115948686,0.000724809794878
0.0043489173017,0.00434879016994,0.00434895730887,0.00434898644065,0.00434866373467,0.00434887084829,0.00434925628916,0.0043488355094,0.795032838399,0.170063574901
0.407296911224,0.000492742330582,0.0742557145749,0.306365611728,0.000492696430608,0.00049272078219,0.171450273088,0.0392934087338,0.000492718857569,0.000492742266753
0.956751884135,0.00151540264991,0.00151560830212,0.00151553559126,0.00151539009166,0.00151543853727,0.00151548157721,0.0311064670809,0.0015153823396,0.00151552574718
0.00035594591534,0.000355946190928,0.000355967119029,0.000355945584388,0.000355972022159,0.000355976066189,0.025776066008,0.000355981311242,0.0131347313506,0.949474020784
0.00121982306632,0.00121994133518,0.1203608813,0.11475845618,0.0012198156212,0.352549375029,0.278287654685,0.128119744195,0.00121972560295,0.00121972080306
0.000193847938687,0.00019386926125,0.103399840576,0.000193845099032,0.266578448986,0.000193851993105,0.375855664056,0.000193851565326,0.000193854059041,0.252855868762
0.00025911049208,0.781243850232,0.000259118623101,0.0002591990176,0.000259118187396,0.000259131984203,0.197069700537,0.000259133553066,0.000259111428134,0.0200268605932
0.00095266259881,0.108457551393,0.803429724348,0.00095271034581,0.000952559848785,0.000952575872454,0.00095260133621,0.0851127517518,0.000952573359524,0.000952675141943
0.00161336303679,0.0016139213851,0.0399074165051,0.00161336780382,0.0016131822743,0.00161389365735,0.00161333574498,0.00161335794791,0.00161326205905,0.947286828036
0.167919426982,0.000308702780468,0.000308736343082,0.794180089123,0.000308703092239,0.000308709278077,0.0151110103094,0.000308742566147,0.000308736684419,0.0229749059773
0.434196439421,0.000386257035209,0.000386185639691,0.228576661002,0.000386183315801,0.000386180736972,0.220890931264,0.000386217750026,0.0446862916635,0.0698751540876
0.0166683787925,0.016667581211,0.849984174518,0.0166680946639,0.0166675533253,0.0166672279502,0.0166684817701,0.0166719337742,0.0166684019427,0.0166686169522
0.840481130994,0.000714397095092,0.00071445544142,0.00878361426191,0.000714395354306,0.0122077360228,0.000714675747943,0.142102767564,0.000714503379115,0.000714449016869
0.000321640019202,0.000321639411786,0.000321627981693,0.000321643909144,0.000321611330864,0.00032163106922,0.000321625083212,0.0901835113093,0.878913505076,0.0287420340455
0.000255815513066,0.609485227038,0.0165011441013,0.000255823001532,0.000255810848664,0.000255823993762,0.000255828699242,0.0340077805247,0.0457925815504,0.293614407213
0.000243963784472,0.786333042753,0.000243957712176,0.0107469677546,0.000243937185777,0.0540915736304,0.000243953574416,0.000243956922661,0.000243955221027,0.147004291915
0.00416805620803,0.00416796265264,0.96248999507,0.00416735180054,0.00416723618282,0.00416724478466,0.00416875022207,0.00416806153934,0.00416748744032,0.00416800663791
0.000296801638849,0.000296785711819,0.223226592295,0.000296782496425,0.000296780996222,0.000296782465157,0.000296794808555,0.000296811244227,0.643914846902,0.130889545221
0.00909238201703,0.00909279381693,0.00909323887066,0.00909182044399,0.00909177203105,0.00909236188403,0.00909244732624,0.00909246690735,0.00909205572433,0.918168660129
0.000240456592312,0.683213497281,0.000240451488629,0.000240443968393,0.000240460867148,0.000240433835949,0.000240456053577,0.168041497363,0.000240433939111,0.146950301194
0.000909357303605,0.000909293834762,0.000909322434936,0.991815867241,0.000909270234229,0.000909273010199,0.000909468697329,0.000909409933134,0.000909317610318,0.000909419858318
0.00526505714352,0.00526445217565,0.00526475607847,0.596969298889,0.00526503041817,0.00526434083979,0.360745285391,0.00526497475596,0.00526402387966,0.00526436798241
0.000237594203562,0.000237589740535,0.545262111369,0.000237595535191,0.000237566054557,0.00023757784026,0.0219147623783,0.115862263225,0.000237584356352,0.31508577036
0.0315405057762,0.000313571626445,0.0814536018483,0.000313577735655,0.000313576445205,0.000313581770698,0.678105378572,0.135839349515,0.0273769811133,0.0443382465703
0.000645317292581,0.000645333271487,0.00064534740531,0.000645287966861,0.000645286274583,0.000645334686143,0.99419214719,0.00064552618903,0.000645286315744,0.000645269631634
0.000625188318923,0.000625100877353,0.000625192268052,0.949455239299,0.0455520258764,0.00062510829113,0.00062515057191,0.000625161743857,0.000625143057001,0.000625187655375
0.0187898602538,0.000543577968994,0.921931377976,0.000543582543785,0.000543610404723,0.000543606534726,0.000543617819551,0.0551718182771,0.000543646059803,0.00054361501103
0.000862316471997,0.000862240016599,0.00935233750005,0.000862244001811,0.000862334434334,0.000862263464147,0.000862305921744,0.343751346533,0.000862231498005,0.64122160101
0.00012124872433,0.0645573840807,0.145855828399,0.00012124183554,0.000121236093417,0.000121247597713,0.127935669674,0.311586073888,0.000121240852643,0.349402269685
0.0138442372841,0.000487920360795,0.000487941154049,0.188606444314,0.000487915361178,0.000488010085784,0.540056549013,0.183328039168,0.0445819638197,0.0273572287328
0.38875800971,0.000510322617714,0.000510346099918,0.00051033602432,0.00154718361796,0.000510307218732,0.463469650929,0.000510334173275,0.00739353528425,0.134667038003
0.0130918665595,0.000436771607801,0.000436770909674,0.000436752398134,0.000436743169179,0.00043676666136,0.854003562196,0.1298609863,0.000436760156528,0.00043680517418
0.175120969234,0.000833516409516,0.000833493875591,0.320460381789,0.000833471168767,0.000833482645813,0.233621936672,0.265840450288,0.000833502209388,0.000833585883051
0.0970089763422,0.00400052888132,0.00400077880332,0.268134502827,0.00400083922728,0.00400043269843,0.00400096866701,0.606802005679,0.00400098834438,0.00400075336313
0.0019237195174,0.00192364308056,0.00192366513647,0.136075030234,0.171212922696,0.644756846676,0.00192357742175,0.00192345186618,0.0019235360846,0.0364195177735
0.000694620244233,0.000694628375317,0.000694656505207,0.0780731150296,0.490614337609,0.266204070987,0.166366624813,0.000694638951696,0.000694632771552,0.000694650690787
0.00120513689536,0.00120497605168,0.00120510284967,0.00120510294042,0.00120516853005,0.00120501559404,0.978962646517,0.00120513021732,0.0165903787512,0.00120509453817
0.364212925466,0.000401683004305,0.000401715912054,0.233971991225,0.00040169747071,0.000401687725172,0.377047022588,0.0217341498919,0.000401702807674,0.000401718283573
0.000613653161906,0.00061373975028,0.000613690300467,0.554009542255,0.000613619457362,0.000613690265314,0.10835323678,0.144685403721,0.188859461447,0.000613665110835
0.219171934117,0.000465212250759,0.302457226484,0.3436133449,0.000465206968394,0.000465209736119,0.0463406221292,0.0871787114527,0.000465243931535,0.00046525583762
0.000917714741887,0.000917642751112,0.000917618450843,0.000917563624556,0.000917528843033,0.00091762839799,0.000917614103907,0.000917571342685,0.0516389487842,0.941029592632
0.000278567993234,0.000278569436878,0.000278573300403,0.000278572176177,0.000278578821049,0.000278576988898,0.000278571810128,0.997492837374,0.000278572740595,0.000278579682402
0.000719599795456,0.00071962651784,0.000719625936018,0.000719603029623,0.00071961912721,0.608706071086,0.385483015004,0.000719615242313,0.00071962517149,0.000719655055507
9.54546831292e-05,0.441660708513,0.0108732879399,9.54422319456e-05,9.54411838313e-05,0.324538303938,9.54472624588e-05,0.00400982687149,9.54419750389e-05,0.218798819257
0.000862249272823,0.000862273962999,0.000862238269037,0.000862341748006,0.000862313815308,0.000862274146706,0.000862323820756,0.992239475802,0.00086220293684,0.000862242015424
0.0500212908017,0.549854480202,0.549866136007,0.0500157727159,0.0500048749911,0.0500091291618,0.0500113210512,0.0500196006452,0.050013961029,0.549854426071
0.000214188135345,0.000214167370656,0.00021421240493,0.0179554646324,0.0599289637685,0.40353984332,0.395384902706,0.00576349526433,0.116552300735,0.000214232625918
0.000224271217812,0.000224305445034,0.850575131485,0.000224266974529,0.000224268542441,0.0177299401477,0.0590824029702,0.000224261440267,0.0713382038447,0.000224262871087
0.563319439668,0.00192356671365,0.00192353700175,0.00192361359646,0.00192355935224,0.00192365160823,0.00192352240155,0.421187102956,0.00192343299766,0.00192347478947
0.000413299295196,0.0161835182096,0.000413323484794,0.000413321683078,0.000413306791734,0.000413325229401,0.000413338759483,0.526698192435,0.000413326274357,0.454150179386
0.00129907506022,0.00129909849435,0.253089691285,0.00129908597476,0.00129894657962,0.241138400275,0.361281261974,0.04609864293,0.0533276260015,0.00129911251286
0.000854866596915,0.0902965585924,0.000854946677964,0.000854864099793,0.000854985455418,0.000854935802808,0.000854907065411,0.000854889997409,0.000854848862382,0.902849738846
0.393251702835,0.000613642332554,0.420839406762,0.000613643843086,0.000613643627663,0.00061364103761,0.13743696256,0.0435195071561,0.000613652276889,0.000613663936038
0.00821400320139,0.000330118104331,0.000330127049133,0.000330132243631,0.000330087433177,0.483044777638,0.00033011277969,0.411051034257,0.000330105537297,0.0957457639668
0.0166676596737,0.016667934263,0.0166680893807,0.0166679915876,0.016670590153,0.0166699330434,0.0166695785335,0.0166676888378,0.849982905874,0.0166674194287
0.000369061472827,0.38213568785,0.000369095126563,0.000369070066796,0.000369062588547,0.000369094963058,0.000369063977806,0.000369080090421,0.000369070029101,0.614918558783
0.000234249837715,0.000234235682315,0.000234256543924,0.308686956811,0.000234247744704,0.000234237876782,0.585233823438,0.0344827613881,0.000234246959932,0.0698473443631
0.0166702855768,0.0166678360834,0.0166677467194,0.0166705682102,0.016668314752,0.0166688809046,0.0166710132407,0.0166697747575,0.0166693764982,0.849976113458
0.000637146656682,0.440600010096,0.126375017115,0.000637216209407,0.246936248819,0.0999055212046,0.0831639680334,0.000637173693439,0.000637167007349,0.000637033834625
0.00454158441534,0.291375973602,0.352916091027,0.000136655373432,0.000136636392367,0.000136648532167,0.307204882564,0.000136647735695,0.000136652559681,0.0436900915585
0.849366112749,0.00178587063741,0.00178594068132,0.137345753365,0.00178585365387,0.0017859155169,0.00178595147286,0.00178596720584,0.00178602785141,0.00178590184669
0.419662558379,0.000598880171319,0.000598909980032,0.000598945562391,0.000598899131573,0.000598877475671,0.000598960701302,0.0879114087863,0.000598916618498,0.488073085128
0.0142887275728,0.0142877898457,0.0142875103168,0.0142877076667,0.0142873506745,0.592178702082,0.0142891239532,0.293400607893,0.014288407523,0.0142875301382
0.000917607700272,0.000918059037497,0.000917677593375,0.000917873869509,0.000917612864236,0.379677050092,0.000917658747075,0.000917610322106,0.612979959292,0.000917783954255
0.000591801171278,0.000591884891563,0.000591845512431,0.000591817519309,0.00059182414494,0.647322377958,0.0005918230563,0.000591879297658,0.000591814580775,0.347944480242
0.1981421302,0.0030311595638,0.340803455327,0.0030312398822,0.0030310250091,0.00303151012779,0.00303123181141,0.003031126024,0.439045012999,0.00303131677619
0.0010104284917,0.00101030950173,0.00101033292645,0.00101038706452,0.359881089268,0.00101035155432,0.379304976092,0.240016337283,0.00101044005898,0.0010103360483
0.000558804176608,0.114851728421,0.000558849144874,0.000558754343785,0.000558748888324,0.311019269462,0.000558796482681,0.000558781122983,0.000558853204296,0.570337080274
0.000380313872702,0.000380306596496,0.6862124293,0.00038032288241,0.000380291979583,0.000380291745232,0.000380311601292,0.000380314519459,0.0399905282722,0.267922102612
0.655564803046,0.000502577146636,0.000502603778853,0.000502632122283,0.000502579216347,0.000502588457468,0.000502604299544,0.242013027918,0.0991648173474,0.000502694947858
0.245713647065,0.0440645410443,0.0613588681479,0.092359837148,0.00111130579794,0.00111136159281,0.55061402258,0.00111144086831,0.00111144142476,0.00111141348826
0.984995741636,0.00166695247785,0.00166735808552,0.00166703575872,0.00166706657438,0.00166719570504,0.00166715523449,0.00166736487982,0.00166703212371,0.0016670493007
0.0910329495023,0.000826664825494,0.08874275773,0.000826662985491,0.183287640895,0.00082668215059,0.195969669796,0.00082664871774,0.000826592848049,0.428151826597
0.192549904564,0.000735424917929,0.000735497190285,0.0750815965655,0.000735456356314,0.000735463392405,0.000735508527267,0.670961104482,0.00073545277122,0.0563742164053
0.699772573881,0.00172446341158,0.0916886126451,0.00172469884876,0.00172439672555,0.00172453938125,0.00172452711298,0.196405960298,0.00172455740609,0.00172455195545
0.0672972311943,0.00142888411549,0.190042306008,0.651216000408,0.0014289564998,0.0014288122586,0.00142890481403,0.00142886486588,0.0828952971482,0.00142876746939
0.00125026628152,0.001250294832,0.00125037295795,0.00125038189527,0.00125025772406,0.00125038191391,0.00125028762688,0.00125044756889,0.988747068363,0.00125023855933
0.000425635033635,0.735051182419,0.149229223374,0.000425607475374,0.11314016561,0.000425659879978,0.000425628613038,0.000425596944316,0.000425650917384,0.00042560022313
0.0017244222384,0.00172443894224,0.00172444968504,0.0017244343729,0.00172448051641,0.00172439889336,0.984479567121,0.00172451134324,0.00172452351332,0.00172460644308
0.0708470586971,0.000552650867648,0.000552687515705,0.375430712036,0.000552571047986,0.000552601761802,0.000552628771133,0.07865365625,0.000552637566195,0.473199413862
0.000271809276675,0.000271791266747,0.0947192055406,0.000271793043875,0.00915442698413,0.773987946603,0.0507516750684,0.0720075030436,0.000271813913519,0.000271807725839
0.304343178242,0.00384701556151,0.00384702286461,0.464292685527,0.00384702354772,0.00384702869248,0.00384746226562,0.00384728064345,0.204403393701,0.00384760902205
0.00123498267802,0.00123490137627,0.0012348424763,0.00123481169128,0.00123481176822,0.00123475946663,0.00123477520378,0.00123486723249,0.98888647554,0.00123476318107
0.000862287058124,0.000862279430617,0.183674694708,0.000862300947442,0.000862194693538,0.000862269201514,0.000862308610471,0.000862305047497,0.000862251539881,0.80941589802
0.810149364805,0.000813145224733,0.182985749926,0.000813156790381,0.000813133129491,0.000813208113147,0.00081315339411,0.000813169685132,0.000813146698156,0.000813257093207
0.304721727796,0.00129906020906,0.00129901940245,0.148832433976,0.00129899234613,0.00129911456417,0.538335051571,0.00129909787646,0.00129901880001,0.00129908095044
0.000578123058878,0.741539930242,0.000578158503599,0.000578153913777,0.000578338471369,0.0386426079276,0.0176169648638,0.000578165683981,0.000578220978834,0.19877984091
0.249886882549,0.00112381657913,0.424221797139,0.00112393222439,0.00112375030246,0.00112378036354,0.00112382815328,0.00112385575452,0.00112384611762,0.318028904361
0.000327941064013,0.000327953280474,0.000327972310355,0.000327936477472,0.119448540155,0.000327959158908,0.0828965740756,0.551990797558,0.000327946233723,0.24304488442
0.00545718217755,0.000195350318107,0.000195370587217,0.000195348414361,0.296623224231,0.624909680882,0.000195368199553,0.000195368309216,0.0718395647148,0.000195365967418
0.000702820335857,0.000505170985279,0.000505159436053,0.000505205346486,0.000505169465965,0.000505190600796,0.352705331874,0.000505164699311,0.134090679868,0.509157845074
0.353548726682,0.00909357745732,0.412906704889,0.00909346169882,0.00909422492639,0.00909251470836,0.00909232181721,0.165186352239,0.00909364484648,0.00909323661588
0.0832825162197,0.000752056880781,0.116241993574,0.258168197777,0.000752009245026,0.000752042540368,0.539047243275,0.000752064210391,0.000752086028507,0.00075207518383
0.689664858782,0.00303177123985,0.00303179323765,0.00303085095027,0.00303104566448,0.285194381402,0.0030310463323,0.00303101051274,0.0030310207839,0.00303076883241
0.000793963319146,0.000793849801314,0.000793828034028,0.000793845137043,0.000793822703698,0.000793786633677,0.00079395970775,0.000793813170028,0.000793819731867,0.992855290191
0.00285778500188,0.00285758527207,0.232997353346,0.616304411689,0.00285765597277,0.130691473225,0.00285792309057,0.00285782197011,0.00285784168436,0.0028577180571
0.000689826870979,0.000689811910812,0.000689871156393,0.231514065751,0.117688147912,0.000689850135112,0.000689796922041,0.645869647712,0.000689814254208,0.000689823801453
0.00200055741264,0.0020002793972,0.00200057741036,0.00200074136732,0.0020003679242,0.00200032444149,0.981995397367,0.00200066660636,0.00200053478829,0.00200051669483
0.000529154740774,0.000529234820158,0.000529246140514,0.00052917650262,0.000529154625794,0.000529174875347,0.000529181015912,0.000529148821822,0.000529185576105,0.995237312182
0.00270324911614,0.0027035291527,0.00270326351715,0.00270330175869,0.00270347634528,0.212923049081,0.00270325130742,0.00270345028491,0.765431681307,0.00270324210403
0.0012502129513,0.00125043470716,0.20436674669,0.00125025742497,0.00125023286362,0.128147647651,0.00125023460027,0.658498180494,0.00125024050846,0.00125059484328
0.00102061474105,0.00102055313341,0.00102075564031,0.103724974697,0.00102056371881,0.0010205655333,0.00102065702782,0.0434834042109,0.850543869383,0.00102056505831
0.000515589465708,0.000515642382089,0.149989658594,0.000515593365411,0.000515553764207,0.0538700741801,0.779253938402,0.000515597721094,0.0130404558586,0.000515618934786
0.000416741516194,0.257923478307,0.113618369542,0.000416753566934,0.000416749650197,0.104337105256,0.000416776782988,0.52140550865,0.00041675857192,0.000416789545762
0.0930276481638,0.000370469638054,0.177516384842,0.000370443385732,0.000370464445312,0.000370454301781,0.726817154113,0.000370460395909,0.000370483105034,0.000370451620769
0.000555649698448,0.000555626184772,0.838175527124,0.000555666006729,0.000555609740022,0.000555639463913,0.157383766695,0.000555696162597,0.000555708283264,0.000555662170837
0.000649547277397,0.000649575765815,0.000649524917379,0.879613372953,0.0441645095707,0.000649518846347,0.000649545348646,0.0643021428302,0.000649483666577,0.0158271384216
0.000574853031651,0.000574847066047,0.238029785339,0.000574866178344,0.000574837815926,0.000574850373662,0.212361171044,0.000574879680847,0.286146197793,0.262364188774
0.174289858911,0.000543577896459,0.0404643747714,0.329318016116,0.000543633337481,0.000543662342332,0.452733285505,0.000543609218377,0.000543600620613,0.000543622299374
0.000251310160803,0.000251323791096,0.281816089759,0.000251314655528,0.000251321807721,0.000251337677292,0.583098554589,0.132106252383,0.000251318524964,0.000785007525561
0.721344394442,0.000629041985252,0.000629093701512,0.000629134562021,0.000629053217941,0.000629060466189,0.000629092101454,0.273602717882,0.000629098252274,0.000629083202575
0.000943608031029,0.000943662417881,0.000943616895726,0.000943570549528,0.00094362779885,0.000943662417403,0.000943700723699,0.847397437398,0.000943589846692,0.147271187595
0.127978865665,0.000108491009941,0.0155399844564,0.474886125035,0.000108484030559,0.00557485141419,0.0328268650764,0.137552392703,0.000108492057769,0.205092440564
0.000340218989186,0.000340219153114,0.000340206178705,0.000340227433988,0.000340212286379,0.0003402236653,0.000340207096212,0.996938040292,0.000340208703437,0.00034023942799
0.639272474074,0.0111119719582,0.0111115591569,0.0111143508781,0.0111120762263,0.0111114190814,0.271817999247,0.154076036744,0.0111120052784,0.0111127560006
0.150278699098,0.00131600399882,0.0013159996748,0.00131606685206,0.00131615699536,0.00131603866432,0.732400341899,0.1081195608,0.00131608061426,0.00131603094031
0.000471806447762,0.961337439289,0.0101484880255,0.000471781603508,0.0252074513777,0.00047181333938,0.000471785830197,0.000471797698875,0.000471770716892,0.000471816682432
0.887485005994,0.0125004836282,0.0125008078457,0.0125007113954,0.0125011869286,0.0125009364415,0.0125019007903,0.0125047239176,0.0125011627568,0.0125025141535
0.000342576997174,0.0260981342941,0.570330014643,0.000342569353185,0.000342539990834,0.000342572705416,0.000342534754164,0.000342533552825,0.000342566747796,0.401476760325
0.0194246994435,0.000185569344605,0.00050419440356,0.504787952441,0.00329398237615,0.000185590794054,0.0073162528596,0.216374774358,0.0143229755565,0.238312024811
0.000201242399055,0.000201265826153,0.993790819594,0.000201240859778,0.000201264356515,0.000201268635772,0.000201260531017,0.00458445655637,0.000201266230745,0.00020126649342
0.000862286262538,0.000862185638048,0.299280464179,0.000862258567714,0.000862188727025,0.000862177190134,0.69383659743,0.000862278059054,0.000862282744001,0.000862241138791
0.00294159509667,0.0029419875061,0.00294189553136,0.00294171848432,0.616663284178,0.00294252854733,0.0029417097361,0.00294155763782,0.0029415371974,0.359819708926
0.00526414116271,0.00526379670357,0.0052639538688,0.952622520682,0.00526378505622,0.00526378564552,0.00526508422139,0.00526405767886,0.00526411830919,0.00526455249402
0.0564670856642,0.00131593449184,0.00131604284229,0.00131610189964,0.00131595776296,0.00131599521435,0.933019686657,0.00131604679484,0.00131602076354,0.00131605737738
0.00125022801404,0.00208805990035,0.00125048796739,0.0012503421595,0.00125023624548,0.711061009665,0.00125038034723,0.167529048851,0.00125020472205,0.0739406283195
0.000463072935725,0.000463064354542,0.00264723931306,0.000463115157184,0.000463032745005,0.000463042724876,0.000463086795896,0.653711330558,0.339438083669,0.000463091065179
0.000333397537932,0.887570786597,0.074599439791,0.000333423944999,0.000333435810096,0.000333424825594,0.000333448565553,0.0104723174421,0.000333391313312,0.0243387258536
0.000386199485074,0.00038618371126,0.000386214323761,0.00038620653981,0.224974517742,0.000386176875876,0.000386213451921,0.772937531201,0.000386191284604,0.00108241301751
0.00116318764808,0.00116299904036,0.00116302125279,0.00116315912091,0.00116306440946,0.00116307847358,0.236946275874,0.43521534094,0.00116314134591,0.317147837417
0.00263243244303,0.00263219725266,0.00263253269942,0.00263252884944,0.00263209134909,0.00263230920612,0.00263232759605,0.976308887851,0.00263220154315,0.00263256209201
0.000943596932454,0.00094357072985,0.229218063049,0.000943574995324,0.000943580459264,0.000943574217311,0.359247343182,0.404927899772,0.000943690422055,0.000943607425686
0.318813449478,0.00068981417671,0.000689871905588,0.655218933133,0.000689907849143,0.000690071386412,0.00068985782018,0.0237292620022,0.000689962422685,0.000689853221493
0.000381769518739,0.00038177007306,0.000381775877229,0.000381765675152,0.369764739094,0.000381766285184,0.627180017364,0.000381779896338,0.000381747507231,0.000381776411152
0.474026912811,0.00151533095208,0.00151536676747,0.00151563021638,0.00151536593055,0.00151531301007,0.0015154001895,0.00151540244763,0.513855209191,0.00151536990801
0.00204136228133,0.002041076938,0.00204120929377,0.0468413715235,0.00204114772688,0.0020411599058,0.93296527418,0.00204131614189,0.00204130942502,0.00204119287319
0.74742685495,0.00434870027197,0.00434913244095,0.0043485550354,0.0043487306489,0.0043487506987,0.217636139382,0.00434929853944,0.00434858995088,0.00434878386403
0.00116292246204,0.0011629024513,0.989533374186,0.00116305348344,0.00116300881335,0.00116294770575,0.00116294540869,0.00116296240967,0.00116293622777,0.00116292691085
0.00116301666192,0.0372661388939,0.00116307918761,0.00116327650552,0.632214891449,0.00116292762107,0.00116312075668,0.322377633368,0.00116299399286,0.00116298036781
0.010002107647,0.0100008907092,0.0100016054368,0.0100013850184,0.0100021035044,0.0100025220794,0.90998559034,0.010001625518,0.0100010075435,0.0100013757575
0.000138146117602,0.285410438065,0.0804984753121,0.00013815598372,0.000138157981497,0.263839672946,0.0397692982246,0.0558115649792,0.0113318641813,0.262942940532
0.652714991478,0.000571562377748,0.000571574201639,0.000571599877569,0.000571537514655,0.000571559900209,0.000571585131506,0.342710204411,0.000571526563981,0.000571598862704
0.0385572626094,0.000487943238062,0.00048794826394,0.000487916608165,0.000488032882417,0.732540668022,0.00048798339841,0.224859933914,0.000487909908069,0.000487910181134
0.00322684695692,0.00322636196968,0.00322636359128,0.00322669953336,0.00322656360432,0.00322653352027,0.97096120271,0.00322660910146,0.00322649435541,0.00322626057315
0.000641120418069,0.000641178320648,0.000641133071917,0.000641174022673,0.000641139060268,0.000641180972243,0.000641213232692,0.994229501308,0.000641136673341,0.000641185293648
0.302232560028,0.00111126632944,0.00111138690586,0.00111139411844,0.00111128921804,0.0011112598019,0.124653986998,0.185134340474,0.00111140004404,0.395204722987
0.132749259475,0.000411608942791,0.320798900438,0.0432451342563,0.000411590680453,0.471990329111,0.000411635859317,0.0131509937251,0.000411616888159,0.0150429750191
0.000518262334664,0.262671320416,0.000518280506835,0.000518244109418,0.000518215152923,0.354339481074,0.0820703610692,0.000518281527602,0.000518271498016,0.301056771016
0.000565164853576,0.000565105341331,0.932855399388,0.000565128396226,0.0207111844983,0.000565117904897,0.0424888360806,0.000565124207418,0.000565112006222,0.000565113813077
0.321525047618,0.000680402412223,0.297834658958,0.000680456452258,0.000680414243164,0.164946218896,0.159704394021,0.000680492576546,0.0525796961709,0.00068042944245
0.00038032585244,0.000380330822901,0.00038031586727,0.000380299653199,0.657197094785,0.000380343034467,0.000380321691685,0.339764804963,0.000380298675164,0.000380294114683
0.000378889427426,0.000378861482426,0.488378091461,0.158920413044,0.000378846399281,0.000378870245708,0.0627958799622,0.117792194461,0.169688560754,0.000378895091204
0.990907225765,0.00101025907785,0.00101034006299,0.00101037132864,0.00101022127978,0.00101025190275,0.00101028330611,0.00101046751895,0.00101029780271,0.001010281812
0.207527372525,0.0187335253689,0.000362416772696,0.560357162175,0.000362378846111,0.000362388401259,0.118886754906,0.0898298420918,0.000362423278235,0.000362415416449
0.332802369616,0.000236484209098,0.108074541498,0.140825276643,0.000236470021642,0.00023645747519,0.215138898391,0.0654335388935,0.114555760045,0.0198068900999
0.665960406094,0.000990393946586,0.000990312653009,0.000990431651569,0.000990230753174,0.000990264511416,0.326171634887,0.000990336754911,0.000990413593745,0.000990387513127
0.335265096916,0.000242182797557,0.0407753888178,0.00024219507479,0.00024218262906,0.000242169748779,0.227848321086,0.000242197938432,0.000242185046011,0.394740171442
0.0125028024608,0.887468889606,0.0125056091696,0.0125040232729,0.0125015887004,0.0125025229267,0.0125046295645,0.0125031996411,0.0125026594228,0.0125025278254
0.0500104741151,0.0500024818455,0.0500165648032,0.0500132195792,0.050000975065,0.0500211322702,0.549916426943,0.0500112970869,0.0500051854777,0.050006143983
